id,ad_type,start_date,end_date,created_on,lat,lon,l1,l2,l3,l4,l5,l6,rooms,bedrooms,bathrooms,surface_total,surface_covered,price,price_period,title
C1GmAxmBoCteSOWg+zsaSg==,Propiedad,2020-03-08,9999-12-31,2020-03-08,-34.610447,-58.476555000000005,Argentina,Capital Federal,Villa General Mitre,,,,2.0,1.0,1.0,56.0,42.0,83000.0,,"Ph 2 Amb s/expensas, con patio en Villa Santa Rita"
C1QouSDdfvUK3AkETIXdSQ==,Propiedad,2019-10-07,2019-11-28,2019-10-07,-34.668761100000005,-58.524421700000005,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Lomas del Mirador,,,4.0,3.0,1.0,102.0,68.0,100000.0,,VENTA PH 4 AMBIENTES LOMAS DEL MIRADOR
C1Try4/xDfSULDQpZ99nEA==,Propiedad,2019-08-24,2019-10-08,2019-08-24,-34.596284000000004,-58.451761,Argentina,Capital Federal,Chacarita,,,,4.0,2.0,1.0,107.0,66.0,240000.0,,VENTA PH 4 AMB TERRAZA SIN EXPENSAS VILLA CRESPO
C1wJ3Qp1+Sr3ePPAjFrsGA==,Propiedad,2020-03-15,2020-03-15,2020-03-15,-34.5705179,-58.4914578,Argentina,Capital Federal,Villa Urquiza,,,,4.0,3.0,2.0,171.0,95.0,279000.0,Mensual,PH en dos Plantas con Quincho y Patio.
C27CtcYjvzEDSazXuGAGUA==,Propiedad,2020-02-11,2020-02-13,2020-02-11,-34.5640558,-58.4965012,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,1.0,65.0,52.0,159000.0,,3 AMB FRENTE C/PATIO
C27kF0rS3ZNvbLhd/iaIZA==,Propiedad,2019-12-01,2019-12-23,2019-12-01,-34.6159331,-58.4844596,Argentina,Capital Federal,Villa del Parque,,,,4.0,3.0,2.0,139.0,85.0,209000.0,Mensual,PH 4 AMB. C/ PATIO Y TERRAZA ! VILLA DEL PARQUE !
C2HYg7QxYQYoeAd8EutQWA==,Propiedad,2019-11-19,2019-12-03,2019-11-19,,,Argentina,Capital Federal,Palermo,Palermo Viejo,,,4.0,3.0,1.0,300.0,165.0,475000.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo viejo
C2KhIw2BOCFa9qkVJhKVKA==,Propiedad,2020-03-10,9999-12-31,2020-03-10,-34.920877472,-57.9910200667,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,2.0,1.0,1.0,44.0,37.0,54000.0,Mensual,Ph  al frente 1 dormitorio y patio 44 mts 2 -SIN EXPENSAS - La Plata
C2OEt5kPY3aSoGWpTRzwlw==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-31.462916399999997,-64.1979235,Argentina,Córdoba,,,,,,3.0,2.0,155.0,155.0,220000.0,Mensual,PH - Tejas del Sur I
C2Tis+J2uql/KZT89jquJA==,Propiedad,2019-09-09,9999-12-31,2019-09-09,-34.6767794,-58.4025339,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Valentín Alsina,,,,,,,,125000.0,Mensual,HERMOSO DEPTO TIPO CASA DE 3 AMB EN DOS PLANTAS
C2XudUrUY1ojtXwQG3t2lg==,Propiedad,2020-01-29,9999-12-31,2020-01-29,,,Argentina,Capital Federal,,,,,2.0,1.0,3.0,,,83000.0,,"IDEAL INVERSION , PH DE 2 AMB, EN BLOCK 3 UNIDADES -Z/LAS AVENIDAS-MAR DEL PLATA"
C2lWG/A6tp/lZ6BldhtuNQ==,Propiedad,2020-02-12,9999-12-31,2020-02-12,-34.644821,-58.470471999999994,Argentina,Capital Federal,Flores,,,,4.0,3.0,1.0,56.0,44.0,85000.0,,PH 4 AMBIENTES C/PATIO SIN EXPENSAS a reciclar!!
C2qNAPFt6OgwWtGAJL+Qkw==,Propiedad,2020-02-09,2020-04-01,2020-02-09,-34.266290999999995,-59.460999,Argentina,Buenos Aires Interior,San Antonio de Areco,San Antonio de Areco,,,2.0,1.0,1.0,81.0,47.0,75000.0,,PH 2 AMBIENTES A ESTRENAR VENTA
C2yKZIAZDzUUEAR4+sSDcQ==,Propiedad,2019-07-23,2020-03-29,2019-07-23,-34.600488,-58.460359700000005,Argentina,Capital Federal,,,,,4.0,,,126.0,81.0,185000.0,Mensual,Ph venta
C2yiZdlpYVqtgZ2bUOohRg==,Propiedad,2019-10-22,2020-01-25,2019-10-22,-32.917295,-60.671862,Argentina,Santa Fe,Rosario,,,,4.0,2.0,2.0,105.0,130.0,150000.0,,Venta Casa interna Arroyito Río. Patio. No es PH
C3N7wlJuosRtGcEhUFJi1A==,Propiedad,2019-10-18,2019-10-24,2019-10-18,-34.613262,-58.496553000000006,Argentina,Capital Federal,Villa del Parque,,,,3.0,2.0,1.0,145.0,89.0,157000.0,,Excelente PH c/terraza. Luminoso. Oportunidad
C3PF0HHpJvjQfsCelfyjgQ==,Propiedad,2020-02-19,9999-12-31,2020-02-19,,,Argentina,Santa Fe,Roldán,,,,3.0,1.0,1.0,,,125000.0,,VENDO - CASA EN LAS ACEQUIAS - DETALLES DE TERMINACION - ROLDAN - EXCELENTE CALIDAD DE CONSTRUCCION
C3hO85WGGzTMZf9A9xKjXw==,Propiedad,2019-08-27,9999-12-31,2019-08-27,-31.495306199999998,-64.1885287,Argentina,Córdoba,Córdoba,,,,4.0,,3.0,150.0,,175000.0,Mensual,La Calandria! Zona Sur! Duplex a estrenar! 3 Dormitorios
C3oeLG6yLkkv957r+vmqjw==,Propiedad,2020-03-24,9999-12-31,2020-03-24,,,Argentina,Buenos Aires Interior,Bahía Blanca,,,,10.0,4.0,4.0,,,750000.0,,SALTA IMPORTANTE  CASA EN VENTA
C3ypQd3ymrkbcnpp3yLFgA==,Propiedad,2020-02-05,9999-12-31,2020-02-05,-34.679759000000004,-58.37325500000001,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Gerli,,,4.0,2.0,2.0,105.0,84.0,110000.0,,VENTA DUPLEX AL FRENTE CON PATIO AVELLANEDA
C43CdaGNQHPD0bG5MhixPA==,Propiedad,2019-12-06,2019-12-22,2019-12-06,-34.6081623,-58.4492993,Argentina,Capital Federal,Caballito,,,,2.0,1.0,1.0,47.0,47.0,99800.0,,Depto.tipo casa de 2 ambientes en Venta en Caballito
C4f/A4G1y2+4l8DmpTiHRA==,Propiedad,2020-02-25,9999-12-31,2020-02-25,-31.462466499999998,-64.1571934,Argentina,Córdoba,Córdoba,,,,3.0,,2.0,,128.0,145000.0,,Vendo duplex 3 dormitorios Chacra del Norte con renta
C4pRbH51Uf/l5Wudadovqw==,Propiedad,2019-12-22,2020-01-10,2019-12-22,-34.6031723,-58.4868174,Argentina,Capital Federal,Villa del Parque,,,,3.0,,1.0,62.0,42.0,175000.0,Mensual,"Terrada 2778: impecable ph 3amb.   2 patios, bajas expensas"
C4v4lwdiVBIZhWu0TrawKw==,Propiedad,2019-11-22,9999-12-31,2019-11-22,-34.6603179488,-58.515121630699994,Argentina,Capital Federal,Liniers,,,,4.0,,2.0,184.0,150.0,285000.0,Mensual,PH - Mataderos
C53BCzpE6i7zlSYZNRhBug==,Propiedad,2019-11-25,2019-12-14,2019-11-25,,,Argentina,Capital Federal,San Telmo,,,,3.0,2.0,2.0,86.0,86.0,144000.0,,Hermoso PH en semipiso. Edificio Histórico. P. 2º x escalera. 3 ambientes con dependencias
C56Kf1bgJnSp1MSvX91f2A==,Propiedad,2019-11-29,2019-12-14,2019-11-29,-34.5983697228,-58.4329126703,Argentina,Capital Federal,Villa Crespo,,,,3.0,2.0,1.0,101.0,101.0,220000.0,Mensual,Depto.tipo casa de 3 ambientes en Venta en Villa crespo
C5Der/dnwKBlM/MBgpgy2w==,Propiedad,2019-12-10,2019-12-21,2019-12-10,-34.581203033,-58.4312115595,Argentina,Capital Federal,Palermo,,,,3.0,2.0,2.0,120.0,120.0,320000.0,,PH en Venta en El Barrio de Palermo tipo casa (sin expensas)
C5FwlcxvZfapCk8gVITtqg==,Propiedad,2019-05-02,9999-12-31,2019-05-02,-34.641621,-58.6697193,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,Villa Ariza,,,4.0,,3.0,,125.0,180000.0,Mensual,PH - Villa Ariza
C5sc7OXI2yQsq1sTvsQTxQ==,Propiedad,2019-10-31,9999-12-31,2019-10-31,-34.692761299999994,-58.338721,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Wilde,,,3.0,,1.0,,85.0,95000.0,Mensual,PH - Wilde
C6ZVhYqFN3g0Sz9S28u3nQ==,Propiedad,2019-10-19,2019-12-23,2019-10-19,-34.5757521,-58.5370965,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Ballester,,,2.0,1.0,1.0,70.0,70.0,87000.0,,Excelente Departamento 2 Ambientes en Zona Residencial 
C6ZyV+IZ73etVrhjY5QDQQ==,Propiedad,2020-03-20,2020-04-03,2020-03-20,-34.6249359628,-58.424555573599996,Argentina,Capital Federal,Almagro,,,,4.0,3.0,3.0,150.0,128.0,350000.0,,José Mármol 900 Almagro PH 4amb c/coch U$350.000 Apto Cred y Prof
C6enJ9eSVYVY413Vuf6Qog==,Propiedad,2019-11-29,9999-12-31,2019-11-29,-34.533082,-58.518069999999994,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Florida Oeste,,,4.0,3.0,1.0,145.0,115.0,209000.0,,CASA 4 AMB (PH) 145M2/ Patio / 2 Garage /RECICLADO
C6f/xA/Iv2wCefBbjZonlQ==,Propiedad,2020-02-13,2020-02-13,2020-02-13,-34.567736700000005,-58.4886074,Argentina,Capital Federal,Villa Urquiza,,,,3.0,2.0,2.0,102.0,82.0,210000.0,Mensual,"Venta PH 3 ambientes, 2 dormitorios , patio, Villa Urquiza "
C6mXMFPpsFG4izBT8sv6/w==,Propiedad,2020-01-05,9999-12-31,2020-01-05,,,Argentina,Capital Federal,,,,,3.0,2.0,2.0,,,100000.0,,Venta 2 PHs unificados ideal profesional  o vivienda
C7DPI2ORTNGw7u3kZRfnmw==,Propiedad,2020-01-29,2020-04-16,2020-01-29,-34.574388299999995,-58.44872779999999,Argentina,Capital Federal,Colegiales,,,,1.0,1.0,1.0,72.0,57.0,250000.0,,"PH con patio sin expensas, gran accesibilidad"
C7Zp0Seb3LJz6znU5BePQA==,Propiedad,2019-04-13,2019-10-28,2019-04-13,-34.6256583,-58.4655841,Argentina,Capital Federal,Flores,,,,4.0,,1.0,94.0,94.0,160000.0,Mensual,PH - Flores Norte
C84bHzGVSbtZsdygCfMAzw==,Propiedad,2019-07-23,9999-12-31,2019-07-23,-34.6591008,-58.367406700000004,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,Avellaneda,,,4.0,,1.0,150.0,93.0,105000.0,Mensual,PH - Avellaneda
C87Sw0rl22vqBETVfXCEzw==,Propiedad,2019-10-12,2019-10-20,2019-10-12,-34.5949064,-58.416504599999996,Argentina,Capital Federal,Palermo,,,,4.0,3.0,1.0,120.0,120.0,345000.0,,Depto.tipo casa de 4 ambientes en Venta en Palermo
C8M4cDq1oz4atFUr5jRtZA==,Propiedad,2020-02-11,2020-02-12,2020-02-11,-34.65478579999999,-58.5096016,Argentina,Capital Federal,Mataderos,,,,3.0,2.0,2.0,119.0,60.0,195000.0,,PH de 3 ambientes al contra frente con jardin a estrenar Mataderos
C8Mqu0P9CfxplaOc9/iW+w==,Propiedad,2019-10-12,2019-12-09,2019-10-12,-34.59286934,-58.438547996400004,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,60.0,55.0,105000.0,,VENTA PH de 3 ambientes  - sin expensas!
C8kES7mpY0FHlSfZb963nA==,Propiedad,2019-06-13,9999-12-31,2019-06-13,-34.4357444,-58.556763000000004,Argentina,Bs.As. G.B.A. Zona Norte,San Fernando,,,,3.0,,1.0,,95.0,140000.0,Mensual,PH - San Fernando
C8qBchx2Pzx4+cyVYN4aGA==,Propiedad,2020-03-13,2020-04-15,2020-03-13,-38.0046925,-57.5653149,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,,,39500.0,,"OPORTUNIDAD PH 2 ambientes con patio, Bº San Jose.-"
C9JBHlESJ5heyB0DRTpYVw==,Propiedad,2020-03-29,2020-04-01,2020-03-29,-34.903499,-57.922517000000006,Argentina,Buenos Aires Interior,Berisso,Villa Argüello,,,2.0,1.0,1.0,70.0,59.0,53000.0,,PH en venta - Zona facultades
C9T8qJ3tJTj93u6abbxweQ==,Propiedad,2020-03-02,9999-12-31,2020-03-02,,,Argentina,Córdoba,Córdoba,,,,7.0,3.0,,,,210000.0,,"Vendo Casa a una cuadra del Nuevo Centro Shopping, Falabella"
C9pdfrGCGi7prXYydtRQbg==,Propiedad,2019-04-08,9999-12-31,2019-04-08,-34.597446600000005,-58.4628238,Argentina,Capital Federal,Paternal,,,,2.0,,1.0,85.0,63.0,133000.0,Mensual,PH - Paternal
CA3Zjo7iWxTUUZ3QqtsO/g==,Propiedad,2020-02-15,2020-03-31,2020-02-15,-34.555649700000004,-58.470613,Argentina,Capital Federal,Nuñez,,,,3.0,2.0,2.0,73.0,73.0,169000.0,Mensual,PH - Nuñez
CA5xs60Om2tkmgUUFdMJNQ==,Propiedad,2020-01-22,9999-12-31,2020-01-22,-34.914691,-57.961898,Argentina,Bs.As. G.B.A. Zona Sur,La Plata,La Plata,,,3.0,2.0,1.0,65.0,53.0,140000.0,,Venta PH 2 dormitorios en La Plata
CAVaLXp9p+kJQHCWePUCrw==,Propiedad,2019-08-22,2020-05-04,2019-08-22,-38.944269899999995,-68.2245578,Argentina,Capital Federal,,,,,4.0,,2.0,,140.0,110000.0,Mensual,3 DORMITORIOS | Av. del Trabajo al 100
CAon+NmTB1VhnLpHJYgr6Q==,Propiedad,2019-10-10,2020-02-18,2019-10-10,-37.9819579,-57.568138399999995,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,51.0,44.0,59900.0,,Ph 2 a estrenar en Villa Primera
CBE0hWUswajQxzccjcJswA==,Propiedad,2019-08-28,2020-03-06,2019-08-28,-34.6588849,-58.5448179,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,3.0,,1.0,,,140000.0,Mensual,PH - Ramos Mejia
CBe9LF+ZtY/3Cj9ixf9nWQ==,Propiedad,2020-02-15,2020-02-21,2020-02-15,-34.7044,-58.384373,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,3.0,2.0,1.0,80.0,65.0,100000.0,,VENTA PH 3AMB CON PATIO Y TERRAZA. SIN EXPENSAS
CBeNEDYPLNobahF8zZLy+Q==,Propiedad,2020-03-20,2020-04-03,2020-03-20,-34.593262700000004,-58.428191000000005,Argentina,Capital Federal,Palermo,,,,3.0,2.0,1.0,53.0,53.0,165000.0,,Depto.tipo casa de 3 ambientes en Venta en Palermo
CBhoSLavqQe8i7Nk6zEHAg==,Propiedad,2020-03-29,9999-12-31,2020-03-29,-34.568959,-58.505912,Argentina,Capital Federal,Villa Urquiza,,,,5.0,4.0,2.0,160.0,165.0,230000.0,,PH Venta 5 ambientes Villa Urquiza
CC4i5cFLGH3L8ORXV2/sCQ==,Propiedad,2020-01-30,2020-02-07,2020-01-30,-34.711403000000004,-58.388836,Argentina,Bs.As. G.B.A. Zona Sur,Lanús,Lanús,,,3.0,2.0,1.0,115.0,80.0,85000.0,,Ph con patio de 80m2 cub. Lanús este
CC56s5FD3fDKzyBo6AeJ1Q==,Propiedad,2019-12-20,9999-12-31,2019-12-20,-34.589242799999994,-58.4683315,Argentina,Capital Federal,Villa Ortuzar,,,,3.0,,1.0,,68.0,149000.0,Mensual,PH - Villa Ortuzar
CCKOM+arnq9q+6T89cJp5w==,Propiedad,2020-04-04,9999-12-31,2020-04-04,-34.7270604112,-58.279392434399995,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,,,80000.0,,Casa PH en Venta en Quilmes Oeste
CCKo/2CTTNu1TIg9ew8iTw==,Propiedad,2020-04-03,9999-12-31,2020-04-03,-34.7191605799,-58.3265789553,Argentina,Bs.As. G.B.A. Zona Sur,Avellaneda,,,,2.0,1.0,1.0,,,75000.0,,Departamento Tipo Casa en Venta en Wilde Oeste
CCp19RVg4KVHMwg4JzD2Dw==,Propiedad,2019-12-19,2020-01-24,2019-12-19,-32.955088,-60.649097,Argentina,Santa Fe,Rosario,,,,3.0,2.0,1.0,85.0,62.0,105000.0,,PASILLO PLANTA BAJA PATIO DOS DORMITORIOS CENTRO
CD8e/HIGV0JWLHMXiqinJA==,Propiedad,2019-05-10,2020-05-04,2019-05-10,-34.6570216,-58.619414299999995,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,Morón,,,2.0,,1.0,60.0,56.0,85000.0,Mensual,PH - Moron
CDBRqITvpxX+QkwvaPtzkA==,Propiedad,2019-07-14,2020-05-15,2019-07-14,-34.60387670000001,-58.493162899999994,Argentina,Capital Federal,Villa del Parque,,,,4.0,3.0,1.0,95.0,64.0,155000.0,Mensual,PH EN VENTA
CDGFYxF1nvs0viOe2qhChQ==,Propiedad,2020-01-02,9999-12-31,2020-01-02,-31.392544800000003,-64.1425426,Argentina,Capital Federal,,,,,3.0,2.0,1.0,,,62000.0,,Vendo Amplia Casa con departamento  - Barrio Pueyrredón
CDRYHbC86JFpID4HWDeqKg==,Propiedad,2020-03-21,9999-12-31,2020-03-21,-34.5757521,-58.5370965,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,3.0,2.0,1.0,,,160000.0,,"Ph en Venta, General san mart?n U$S 160000"
CDRjWrC1dOErbE1xXfuXMg==,Propiedad,2019-08-09,9999-12-31,2019-08-09,-34.5796686,-58.5648971,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,,,,2.0,,1.0,53.0,31.0,50000.0,Mensual,PH 53 m2 * 2 ambientes con Patio - Gral San Martín
CE5MmWIoCCdLUv2cvCVR7Q==,Propiedad,2019-05-29,9999-12-31,2019-05-29,,,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,El Palomar,,,2.0,,1.0,100.0,71.0,80000.0,,PH en Venta El Palomar / Moron (A159 1270)
CEGRT/xB1SbbW9/OHlPWbQ==,Propiedad,2019-05-30,2019-11-22,2019-05-30,-34.5868884,-58.4923087,Argentina,Capital Federal,Villa Pueyrredón,,,,,1.0,1.0,60.0,48.0,137000.0,Mensual,PH 2 AMB. FRENTE C/PATIO Y PARRILLA - EXCELENTE
CExxXTKXTU+IUsqSvfEXuw==,Propiedad,2020-02-17,9999-12-31,2020-02-17,-34.639216551,-58.473993693900006,Argentina,Capital Federal,Flores,,,,5.0,4.0,2.0,180.0,112.0,225000.0,Mensual,PH - Flores
CEya/2dvHD5UTAZK8KgtBg==,Propiedad,2020-03-18,9999-12-31,2020-03-18,-34.638081,-58.74615,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Paso del Rey,,,3.0,2.0,2.0,90.0,32.0,65000.0,,VTA PH 3 AMB 2 DORM 2 AÑOS 65 M2 PASO DEL REY
CFxGRm7efn8eOjegaD/4Hw==,Propiedad,2020-04-05,9999-12-31,2020-04-05,-34.6511008988,-58.662240543100005,Argentina,Bs.As. G.B.A. Zona Oeste,Ituzaingó,,,,3.0,2.0,1.0,,,119000.0,,Chalet PH en Venta en Ituzaingo Norte
CFy+epBjNlDSuCWsUyxMDw==,Propiedad,2019-11-09,2020-01-31,2019-11-09,-34.6041029,-58.5027476,Argentina,Capital Federal,Villa del Parque,,,,7.0,,3.0,,170.0,390000.0,Mensual,"San Nicolás 3130: PH 7amb. + parque c/pileta, quincho, cochera, terraza"
CFzer7YWcvGlVDZyrJsBrw==,Propiedad,2019-09-19,2019-11-19,2019-09-19,-34.6084965,-58.482462899999994,Argentina,Capital Federal,Villa del Parque,,,,4.0,,2.0,104.0,87.0,198900.0,Mensual,PH - Villa del Parque
CGFJPmv1TeEBDgHnQFQd6w==,Propiedad,2019-08-31,9999-12-31,2019-08-31,-37.9897896,-57.566033700000006,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,,,,2.0,1.0,1.0,69.0,53.0,67000.0,,A estrenar. P.H 2 amb con patio y/o terraza -Opcional cochera.Z/S.Martin e Italia
CGHXml46GETtopOiLapxdA==,Propiedad,2020-01-09,9999-12-31,2020-01-09,-27.4602849617,-58.9995553767,Argentina,Capital Federal,,,,,5.0,3.0,,,,63000.0,,Casa a Reciclar Pasaje Araza 185 entre Vedia y Santa Maria de Oro
CGHiV+6WPA6QhkKjfOuzOw==,Propiedad,2019-10-24,9999-12-31,2019-10-24,-34.6304125,-58.356910899999995,Argentina,Capital Federal,Boca,,,,3.0,,1.0,41.0,35.0,57000.0,Mensual,PH - Boca - Venta - 3 Ambientes - Reciclar - Luminoso - Sin Expensas
CGq4TEAUaw/569GsTdMofg==,Propiedad,2020-02-05,9999-12-31,2020-02-05,-34.5705537,-58.49632710000001,Argentina,Capital Federal,Villa Urquiza,,,,6.0,4.0,2.0,130.0,105.0,345000.0,,"PH DUPLEX AL FRENTE CON ENTRADA INDEPENDIENTE SIN EXPENSAS,REMODELADO A NUEVO,"
CH2Af0Ni5nc7KlI/m5GCvA==,Propiedad,2019-09-22,2020-01-23,2019-09-22,-34.709009,-58.29588199999999,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,2.0,1.0,71.0,57.0,35000.0,,VENTA PH BERNAL - PARA RECICLAR - FINANCIACIÓN
CHAfUwfPTFo/hYYayZk6NQ==,Propiedad,2020-01-07,2020-01-24,2020-01-07,-34.563745000000004,-58.46692339999999,Argentina,Capital Federal,Belgrano,,,,5.0,3.0,2.0,170.0,170.0,350000.0,,VENTA simpático PH con regias terrazas en BELGRANO !!!! U$ 350.000
CHXBIGxURr4yND9otqONFg==,Propiedad,2020-02-27,2020-03-16,2020-02-27,-34.627546200000005,-58.8715963,Argentina,Bs.As. G.B.A. Zona Oeste,Moreno,Francisco Alvarez,,,3.0,2.0,1.0,,,160000.0,,Francisco Alvarez - Venta - Alvarez del bosque Casa 3 amb en barrio privado
CHwfNCnrGd2u07qh88wUYQ==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.522303,-58.477987399999996,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Vicente López,,,2.0,1.0,1.0,58.0,58.0,158000.0,,PH DOS AMBIENTES EN VICENTE LOPEZ
CI9/E5cCuMOfFQq3LrMnvw==,Propiedad,2019-10-18,2019-11-04,2019-10-18,-34.6401160115,-58.3983774134,Argentina,Capital Federal,Parque Patricios,,,,2.0,1.0,1.0,30.0,30.0,40000.0,,PH EN VENTA
CJDNxelGNphz6YKG9kSNiA==,Propiedad,2020-03-01,9999-12-31,2020-03-01,-34.6305968,-58.5818934,Argentina,Bs.As. G.B.A. Zona Oeste,Morón,El Palomar,,,,2.0,1.0,98.0,95.0,90000.0,,VENTA - CASA - PH - 3 AMBIENTES - PALOMAR - MORON
CJE/lfhAVhX7oqskuXwbNQ==,Propiedad,2020-04-16,9999-12-31,2020-04-16,-37.8578092847,-58.2458453629,Argentina,Buenos Aires Interior,Balcarce,,,,3.0,2.0,,,,90000.0,,Casa impecable en barrio. Zona residencial
CJNHRdfQMDdKzD/HN7sy+w==,Propiedad,2019-12-09,9999-12-31,2019-12-09,-34.584283899999996,-58.4344963,Argentina,Capital Federal,Palermo,Palermo Hollywood,,,,2.0,2.0,89.0,77.0,249000.0,,"PH en Venta de 3 Ambientes, Divino, con Patio en Palermo Hollywood."
CK1yj0YpymusdraeIrBbXQ==,Propiedad,2020-03-05,9999-12-31,2020-03-05,-34.6555943,-58.51042929999999,Argentina,Capital Federal,Mataderos,,,,,,,,,245000.0,Mensual,"PH 4 AMBIENTES , INDEPENDIENTE , TERRAZA CON QUINCHO , DOS PATIOS  EXCELENTE UBICACION"
CKBeebcc2jMfdSoroHltew==,Propiedad,2019-12-24,2020-01-01,2019-12-24,-36.4729111529,-56.700578569899996,Argentina,Buenos Aires Costa Atlántica,Las Toninas,,,,2.0,1.0,1.0,40.0,40.0,22000.0,,VENTA-LAS TONINAS-PH 2 AMBIENTES
CKZqiYklNUsoxINwpQL7WQ==,Propiedad,2019-11-09,9999-12-31,2019-11-09,-34.526542,-58.548788,Argentina,Bs.As. G.B.A. Zona Norte,Vicente López,Villa Adelina,,,3.0,2.0,1.0,124.0,60.0,175000.0,,VENTA PH 3 AMBIENTES VILLA ADELINA - V. LOPEZ
CKm1Rdo4XE8eyykFPeXyBg==,Propiedad,2019-09-11,9999-12-31,2019-09-11,-34.608154,-58.455484,Argentina,Capital Federal,Caballito,,,,3.0,2.0,1.0,142.0,70.0,260000.0,,"Ph en Venta Estrenar, Caballito, ascensor, terraza"
CKnRIVnLPZjnVRQPjLP6QQ==,Propiedad,2020-02-10,9999-12-31,2020-02-10,-34.6421405553,-58.5512916985,Argentina,Bs.As. G.B.A. Zona Oeste,La Matanza,Ramos Mejía,,,,,,,,120000.0,Mensual,Profesor Juan Pizzurno 600
CKnrTYdp7eFIv01iHEd89w==,Propiedad,2019-09-04,2020-03-06,2019-09-04,-34.6318385,-58.53714889999999,Argentina,Bs.As. G.B.A. Zona Oeste,Tres de Febrero,Ciudadela,,,2.0,,1.0,,,51000.0,Mensual,PH - Ciudadela
CLFUSHL7+BG4V+VyIC6TRw==,Propiedad,2019-11-06,9999-12-31,2019-11-06,-34.7435079,-58.274377,Argentina,Bs.As. G.B.A. Zona Sur,Quilmes,,,,3.0,,1.0,104.0,77.0,85000.0,Mensual,Venta de departamento tipo casa ph de 3 ambientes en Quilmes Oeste (25985)
CLdxiyjFQOmQTWXmaVZ59w==,Propiedad,2019-09-21,2019-12-23,2019-09-21,-34.6651329182,-58.500165465100004,Argentina,Capital Federal,Mataderos,,,,5.0,4.0,2.0,254.0,220.0,195000.0,,Venta depto t/casa 5 amb al frente
CLjoGPhjaaRWk4WjgvPdYA==,Propiedad,2019-11-16,2019-12-13,2019-11-16,-34.622959,-58.515617000000006,Argentina,Capital Federal,Villa Devoto,,,,2.0,,1.0,83.0,53.0,113000.0,Mensual,Venta de PH a Reciclar en Monte Castro muy bien distribuido
CM+bEB2SsfuvTqFQyHAsRw==,Propiedad,2019-10-23,2020-03-05,2019-10-23,-33.0375589319,-68.8497274005,Argentina,Capital Federal,,,,,5.0,4.0,4.0,1125.0,380.0,550000.0,Mensual,Barrio Privado La Vacherie Country Golf
CM2/jJQipZbjyfLrLo+40w==,Propiedad,2019-10-21,9999-12-31,2019-10-21,-34.5757005,-58.5245552,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,San Martín,,,,,,,,120000.0,Mensual,Tipo Casa al frente entrada independiente
CM4ToD326zNyEwOA9irsOQ==,Propiedad,2019-11-23,9999-12-31,2019-11-23,,,Argentina,Buenos Aires Costa Atlántica,Mar del Plata,San Juan,,,2.0,1.0,1.0,,,50000.0,,PH 2 AMB.EXCELENTE UBICACIÓN  CENTRO COMERCIAL z/ SAN JUAN Y FRECH U$S 50.000.- ESCUCHA OFERTA!!!!!
CMAfnR7ofBojThgy0qA1cg==,Propiedad,2020-01-03,2020-01-24,2020-01-03,-34.5955966314,-58.4477355791,Argentina,Capital Federal,Chacarita,,,,2.0,1.0,1.0,41.0,41.0,88900.0,,Depto.tipo casa de 2 ambientes en Venta en Chacarita
CMAp86nJHbFN38PD++r+9Q==,Propiedad,2019-10-02,9999-12-31,2019-10-02,-34.582947999999995,-58.5312615,Argentina,Bs.As. G.B.A. Zona Norte,General San Martín,Villa Lynch,,,3.0,,1.0,100.0,100.0,110000.0,Mensual,PH - Villa Lynch
