id,property_type,Barrio,lat,lon,Dist a Comisaria (km),Distancia a Hospital  Publico(km),Distancia a Estación Subte (km),Distancia a Biblioteca (km),Distancia a punto de Wifi  público(km),Distancia a Escuela Privada,Distancia a Escuela Pública,Distancia a Espacio Verde (km),Distancia a Espacio Verde (km),Calles Anegadas,Calles Anegadas,Superficie (m2),Precio M2 (U$S),Ambientes
5004,apartment,Belgrano,-34.554951,-58.467117,0.52778974,1.18144,0.4410014793,1.203530548,0.3135130017,0.1800572,0.2950796,0.7925985,0.7925985,0.2900188,0.2900188,45,3155.5555556,1
5005,apartment,Belgrano,-34.554951,-58.467117,0.52778974,1.18144,0.4410014793,1.203530548,0.3135130017,0.1800572,0.2950796,0.7925985,0.7925985,0.2900188,0.2900188,62,2741.9354839,3
5006,apartment,Belgrano,-34.554951,-58.467117,0.52778974,1.18144,0.4410014793,1.203530548,0.3135130017,0.1800572,0.2950796,0.7925985,0.7925985,0.2900188,0.2900188,43,3302.3255814,2
5007,apartment,Belgrano,-34.554951,-58.467117,0.52778974,1.18144,0.4410014793,1.203530548,0.3135130017,0.1800572,0.2950796,0.7925985,0.7925985,0.2900188,0.2900188,79,3443.0379747,3
5008,PH,Flores,-34.619,-58.467118,0.38446386,0.61549,1.15098656,1.340412374,1.241787706,0.2066836,0.2161791,0.3985272,0.3960145,1.8672773,1.8672773,142,1514.084507,4
5009,apartment,Belgrano,-34.566814,-58.467122,1.0622666,0.41255,1.096016287,0.5342196296,0.5398623331,0.0925415,0.5276908,0.2230856,0.216355,0.1240817,0.1223954,110,1909.0909091,4
5010,apartment,Nuñez,-34.554002,-58.467148,0.45576118,1.28157,0.4736301035,1.253546106,0.290919246,0.2407486,0.2862373,0.7129313,0.7070922,0.216201,0.216201,44,3113.6363636,2
5011,apartment,Flores,-34.612197,-58.467149,0.48503422,0.98689,1.873530011,1.316898786,1.188351294,0.1107493,0.1643709,0.2604164,0.2497788,1.3156235,1.3156235,53,1660.3773585,2
5012,apartment,Flores,-34.632933,-58.467158,0.84524652,0.99878,0.3541778151,1.101003545,0.3095688429,0.2188533,0.2199374,0.5924292,0.587147,3.2684748,3.2684748,66,1348.4848485,3
5013,apartment,Villa Urquiza,-34.583916,-58.467255,1.43544793,0.52318,0.0959141287,0.5267595183,1.122687856,0.2889983,0.4010665,0.4278576,0.4278576,1.0624907,1.0624907,48,2177.5625,1
5014,apartment,Villa Urquiza,-34.583916,-58.467255,1.43544793,0.52318,0.0959141287,0.5267595183,1.122687856,0.2889983,0.4010665,0.4278576,0.4278576,1.0624907,1.0624907,40,2116.325,1
5015,apartment,Villa Urquiza,-34.583916,-58.467255,1.43544793,0.52318,0.0959141287,0.5267595183,1.122687856,0.2889983,0.4010665,0.4278576,0.4278576,1.0624907,1.0624907,48,2010.125,1
5016,apartment,Villa Urquiza,-34.583916,-58.467255,1.43544793,0.52318,0.0959141287,0.5267595183,1.122687856,0.2889983,0.4010665,0.4278576,0.4278576,1.0624907,1.0624907,48,2221.4166667,1
5017,apartment,Villa Urquiza,-34.583916,-58.467255,1.43544793,0.52318,0.0959141287,0.5267595183,1.122687856,0.2889983,0.4010665,0.4278576,0.4278576,1.0624907,1.0624907,40,2246.225,1
5018,apartment,Nuñez,-34.548503,-58.467294,0.48440991,1.87438,0.9133213487,0.8250029711,0.6658157095,0.1384982,0.0476127,0.1604374,0.1602933,0.5043455,0.5043455,78,2481.2435897,3
5019,apartment,Nuñez,-34.548503,-58.467294,0.48440991,1.87438,0.9133213487,0.8250029711,0.6658157095,0.1384982,0.0476127,0.1604374,0.1602933,0.5043455,0.5043455,77,2579.1428571,3
5020,apartment,Nuñez,-34.548503,-58.467294,0.48440991,1.87438,0.9133213487,0.8250029711,0.6658157095,0.1384982,0.0476127,0.1604374,0.1602933,0.5043455,0.5043455,46,2711.7826087,2
5021,apartment,Nuñez,-34.548503,-58.467294,0.48440991,1.87438,0.9133213487,0.8250029711,0.6658157095,0.1384982,0.0476127,0.1604374,0.1602933,0.5043455,0.5043455,88,1758.5113636,2
5022,apartment,Nuñez,-34.548503,-58.467294,0.48440991,1.87438,0.9133213487,0.8250029711,0.6658157095,0.1384982,0.0476127,0.1604374,0.1602933,0.5043455,0.5043455,48,2396.5833333,2
5023,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,47,2553.1914894,2
5024,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,78,2500,3
5025,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,78,2500,3
5026,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,71,2802.8169014,3
5027,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,50,3080,2
5028,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,38,2973.6842105,2
5029,apartment,Nuñez,-34.548491,-58.467303,0.48591238,1.87554,0.9148903659,0.8249975297,0.6673808367,0.1371313,0.0491823,0.1588937,0.1587496,0.5059138,0.5059138,78,2525.6410256,3
5030,apartment,Belgrano,-34.56186,-58.467305,1.02866381,0.49583,0.8265937621,0.6031414384,0.6190584926,0.1436329,0.11129,0.646378,0.6453234,0.3650238,0.3650238,70,1714.2714286,2
5031,apartment,Flores,-34.64292,-58.467337,0.84038552,1.21524,0.52263058,0.7439699034,1.175137883,0.2542681,0.1698336,0.4752058,0.4752058,2.9639995,2.9639995,40,2000,1
5032,apartment,Villa Urquiza,-34.585391,-58.467349,1.54506464,0.40949,0.1774563278,0.4106076496,1.086580785,0.3705039,0.3662604,0.2640919,0.2640919,1.2060533,1.2060533,50,1618,2
5033,apartment,Belgrano,-34.562971,-58.467388,1.06593945,0.41,0.9363435269,0.5520355867,0.5669655233,0.2077225,0.17769,0.5363539,0.534592,0.3281433,0.3281433,47,1638.2978723,1
5034,apartment,Belgrano,-34.562971,-58.467388,1.06593945,0.41,0.9363435269,0.5520355867,0.5669655233,0.2077225,0.17769,0.5363539,0.534592,0.3281433,0.3281433,47,1638.2978723,1
5035,apartment,Flores,-34.628768,-58.467484,0.87818808,0.54413,0.2807432482,1.410218668,0.1605850451,0.2388963,0.0884077,0.3388784,0.3366717,2.8449871,2.8449871,90,1388.8888889,3
5036,apartment,Nuñez,-34.54974,-58.467487,0.42259695,1.7358,0.8065820834,0.9192031332,0.5569062068,0.2115935,0.0466882,0.2719241,0.2717887,0.401864,0.401864,55,2636.3636364,2
5037,apartment,Belgrano,-34.564966,-58.46749,1.15957795,0.32922,1.050812647,0.5208623048,0.5319528916,0.0198935,0.376805,0.3590224,0.3551499,0.3291652,0.3165764,90,2722.2222222,5
5038,apartment,Belgrano,-34.563066,-58.467513,1.08003294,0.39458,0.9511908593,0.5588416767,0.5736021714,0.1930597,0.1932181,0.5322833,0.5303162,0.3376642,0.3376642,56,2410.7142857,2
5039,apartment,Nuñez,-34.550175,-58.467524,0.40724603,1.68763,0.7697407495,0.9527774936,0.5202219756,0.214201,0.0947504,0.3170763,0.3169442,0.3629819,0.3629819,100,2600,4
5040,apartment,Nuñez,-34.554756,-58.467525,0.53772621,1.19134,0.4818415052,1.238765777,0.3409191356,0.2228276,0.2539131,0.7606617,0.7553003,0.297646,0.297646,45,3155.5555556,2
5041,house,Flores,-34.625115,-58.467526,1.03260526,0.2092,0.5652874681,1.631238909,0.5630875862,0.2136131,0.076589,0.4973966,0.4973966,2.4757555,2.4757555,360,1333.3333333,3
5042,apartment,Nuñez,-34.548692,-58.467568,0.49041893,1.84917,0.9079838264,0.8574652401,0.6593234636,0.1580715,0.0544836,0.1624915,0.1623491,0.5022686,0.5022686,53,2352.8301887,2
5043,apartment,Nuñez,-34.548692,-58.467568,0.49041893,1.84917,0.9079838264,0.8574652401,0.6593234636,0.1580715,0.0544836,0.1624915,0.1623491,0.5022686,0.5022686,88,2256.8181818,3
5044,apartment,Nuñez,-34.548692,-58.467568,0.49041893,1.84917,0.9079838264,0.8574652401,0.6593234636,0.1580715,0.0544836,0.1624915,0.1623491,0.5022686,0.5022686,47,2654.0851064,2
5045,apartment,Nuñez,-34.548692,-58.467568,0.49041893,1.84917,0.9079838264,0.8574652401,0.6593234636,0.1580715,0.0544836,0.1624915,0.1623491,0.5022686,0.5022686,87,2282.6896552,3
5046,apartment,Nuñez,-34.536248,-58.467578,1.7288976,3.13117,2.210647852,1.177870525,1.984316733,0.3507702,0.1184273,0.6465408,0.6465408,1.8071009,1.7852516,50,2400,2
5047,apartment,Belgrano,-34.561703,-58.467682,1.05963123,0.48564,0.8317239733,0.6416320967,0.6575236282,0.1761871,0.1457768,0.675674,0.6743326,0.4036829,0.4036829,42,1976.1904762,1
5048,apartment,Villa Urquiza,-34.583402,-58.46775,1.36275204,0.53975,0.158968309,0.544541696,1.185389519,0.261693,0.3856213,0.4878827,0.4878827,0.9906973,0.9906973,43,2302.3255814,2
5049,apartment,Belgrano,-34.562951,-58.467763,1.09819026,0.38347,0.9517658642,0.5848172177,0.599621129,0.1959909,0.2008043,0.5546178,0.5524647,0.3623572,0.3623572,71,2957.7464789,3
5050,apartment,Villa Ortuzar,-34.583595,-58.467847,1.37610361,0.51705,0.1581058046,0.5217579682,1.185942319,0.2841414,0.3670821,0.4676219,0.4676219,1.0058012,1.0058012,36,2083.3333333,1
5051,apartment,Nuñez,-34.548135,-58.467886,0.55224017,1.90556,0.9761027705,0.85174161,0.727629115,0.0967339,0.113936,0.0944938,0.0943502,0.5692402,0.5692402,124,3137.0967742,3
5052,apartment,Flores,-34.63434,-58.467901,0.96161953,1.14153,0.4550974094,1.037525608,0.4730832556,0.1529751,0.0701296,0.762021,0.7566866,3.4387165,3.4387165,63,1873.015873,3
5053,apartment,Nuñez,-34.536414,-58.467932,1.7185792,3.14503,2.199890636,1.183904449,1.971800224,0.3138396,0.1527564,0.6173334,0.6173334,1.7948359,1.7741749,75,2653.3333333,3
5054,apartment,Flores,-34.627647,-58.467939,0.95851082,0.41262,0.3579299323,1.529564811,0.2920779404,0.1855711,0.017933,0.3863927,0.3855332,2.746936,2.746936,60,1583.3333333,2
5055,apartment,Flores,-34.63444,-58.467952,0.97035178,1.15199,0.4638866429,1.033405885,0.4848654038,0.1409289,0.0588215,0.7740131,0.7686756,3.450764,3.450764,51,1647.0588235,2
5056,PH,Flores,-34.638156,-58.46804,0.84446058,1.42571,0.8195426429,0.821505253,0.8957079471,0.282786,0.2594319,0.7504572,0.7504572,3.3394484,3.3394484,107,1196.2616822,3
5057,apartment,Nuñez,-34.548934,-58.468064,0.51236937,1.81517,0.9103934063,0.9103014238,0.6607658263,0.1813358,0.0638568,0.1709461,0.1708175,0.5060205,0.5060205,65,1892.3076923,2
5058,apartment,Nuñez,-34.548934,-58.468064,0.51236937,1.81517,0.9103934063,0.9103014238,0.6607658263,0.1813358,0.0638568,0.1709461,0.1708175,0.5060205,0.5060205,78,2294.8717949,3
5059,apartment,Nuñez,-34.548934,-58.468064,0.51236937,1.81517,0.9103934063,0.9103014238,0.6607658263,0.1813358,0.0638568,0.1709461,0.1708175,0.5060205,0.5060205,78,2243.5897436,3
5060,apartment,Nuñez,-34.548934,-58.468064,0.51236937,1.81517,0.9103934063,0.9103014238,0.6607658263,0.1813358,0.0638568,0.1709461,0.1708175,0.5060205,0.5060205,50,2560,1
5061,apartment,Flores,-34.634762,-58.46808,0.9959452,1.18622,0.4941086729,1.018471528,0.522256446,0.1032206,0.0256554,0.8110404,0.8056883,3.488471,3.488471,49,2408.1632653,2
5062,apartment,Paternal,-34.599441,-58.468122,1.37445417,0.69962,1.717601913,1.072367174,1.211694853,0.5014581,0.1574278,0.3105324,0.3105324,0.8513985,0.8513985,90,1055.5555556,4
5063,apartment,Paternal,-34.599441,-58.468122,1.37445417,0.69962,1.717601913,1.072367174,1.211694853,0.5014581,0.1574278,0.3105324,0.3105324,0.8513985,0.8513985,83,1566.2650602,4
5064,apartment,Paternal,-34.596298,-58.46814,1.49404786,0.66028,1.370184771,0.7736446475,1.463045355,0.6698885,0.4836515,0.6111962,0.6111962,1.001777,1.001777,225,800,3
5065,apartment,Paternal,-34.596298,-58.46814,1.49404786,0.66028,1.370184771,0.7736446475,1.463045355,0.6698885,0.4836515,0.6111962,0.6111962,1.001777,1.001777,400,775,4
5066,apartment,Paternal,-34.596298,-58.46814,1.49404786,0.66028,1.370184771,0.7736446475,1.463045355,0.6698885,0.4836515,0.6111962,0.6111962,1.001777,1.001777,225,800,3
5067,apartment,Paternal,-34.596298,-58.46814,1.49404786,0.66028,1.370184771,0.7736446475,1.463045355,0.6698885,0.4836515,0.6111962,0.6111962,1.001777,1.001777,400,775,4
5068,apartment,Belgrano,-34.562093,-58.468309,1.12395144,0.41578,0.900794452,0.6696536104,0.6850934211,0.2389622,0.2059192,0.662383,0.6602669,0.4367443,0.4367443,77,2298.7012987,2
5069,house,Flores,-34.640698,-58.468349,0.73674803,1.3507,0.6789255161,0.7880831652,1.180082852,0.1940437,0.1098328,0.6159336,0.6159336,3.1832523,3.1832523,170,1717.6470588,3
5070,PH,Flores,-34.619491,-58.468373,0.49758476,0.53099,1.140096764,1.251093457,1.193710163,0.2360867,0.1524278,0.4559341,0.4504792,1.9782955,1.9782955,58,1810.3448276,2
5071,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,31,2516.1290323,1
5072,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,31,2516.1290323,1
5073,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,39,2512.8205128,1
5074,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,31,2419.3548387,1
5075,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,31,2419.3548387,1
5076,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,31,2451.6129032,1
5077,apartment,Villa Ortuzar,-34.581654,-58.468452,1.16554866,0.68308,0.339120013,0.6898137769,1.326385391,0.115299,0.272016,0.5191311,0.5179084,0.7890871,0.7890871,31,2709.6774194,1
5078,apartment,Flores,-34.633311,-58.46846,0.97142911,1.022,0.3298760245,1.154149247,0.3758424228,0.2267242,0.1329826,0.6947508,0.6897135,3.348325,3.348325,33,1969.6969697,1
5079,apartment,Flores,-34.633311,-58.46846,0.97142911,1.022,0.3298760245,1.154149247,0.3758424228,0.2267242,0.1329826,0.6947508,0.6897135,3.348325,3.348325,33,1969.6969697,1
5080,apartment,Flores,-34.633311,-58.46846,0.97142911,1.022,0.3298760245,1.154149247,0.3758424228,0.2267242,0.1329826,0.6947508,0.6897135,3.348325,3.348325,45,1888.8888889,2
5081,apartment,Flores,-34.633311,-58.46846,0.97142911,1.022,0.3298760245,1.154149247,0.3758424228,0.2267242,0.1329826,0.6947508,0.6897135,3.348325,3.348325,120,1150,4
5082,apartment,Flores,-34.614578,-58.468472,0.37552272,1.0719,1.658066028,1.153048093,1.259632149,0.2344844,0.1286209,0.2006618,0.1780713,1.5772507,1.5772507,37,1486.4864865,1
5083,apartment,Villa Ortuzar,-34.583414,-58.468503,1.32771353,0.50253,0.2214887366,0.5082708539,1.249311668,0.2796012,0.3279142,0.4987946,0.4987946,0.9619857,0.9619857,45,2333.3333333,1
5084,apartment,Villa Ortuzar,-34.583335,-58.468783,1.30728151,0.49884,0.2486117838,0.505011618,1.276428451,0.281842,0.3137486,0.5140955,0.5140955,0.9437828,0.9437828,65,2384.6153846,3
5085,apartment,Villa Ortuzar,-34.583335,-58.468783,1.30728151,0.49884,0.2486117838,0.505011618,1.276428451,0.281842,0.3137486,0.5140955,0.5140955,0.9437828,0.9437828,65,2384.6153846,3
5086,apartment,Villa Ortuzar,-34.583335,-58.468783,1.30728151,0.49884,0.2486117838,0.505011618,1.276428451,0.281842,0.3137486,0.5140955,0.5140955,0.9437828,0.9437828,42,2738.0952381,2
5087,apartment,Villa Urquiza,-34.583335,-58.468783,1.30728151,0.49884,0.2486117838,0.505011618,1.276428451,0.281842,0.3137486,0.5140955,0.5140955,0.9437828,0.9437828,33,2303.030303,1
5088,apartment,Villa Ortuzar,-34.583809,-58.468849,1.35055447,0.44884,0.2420527791,0.4547190588,1.264738967,0.3322808,0.27641,0.4657578,0.4657578,0.9904984,0.9904984,70,2142.8571429,3
5089,PH,Flores,-34.629076,-58.468862,0.99255871,0.54924,0.1779050293,1.478556945,0.208452472,0.2625135,0.1024301,0.4687949,0.4664455,2.9267207,2.9267207,54,1074.0740741,2
5090,apartment,Floresta,-34.590485,-58.468883,1.50102964,0.39997,0.7522465337,0.3899720216,1.255326774,0.3541334,0.1099967,0.3415246,0.3386477,1.5086251,1.5086251,52,1913.4615385,1
5091,apartment,Flores,-34.625519,-58.468889,1.11173194,0.16026,0.5618808871,1.593301044,0.544242593,0.2303448,0.1358555,0.5272329,0.5272329,2.5727837,2.5727837,490,612.244898,5
5092,apartment,Villa Urquiza,-34.583155,-58.468908,1.28420084,0.51244,0.2665885516,0.5188983117,1.29423986,0.2696738,0.3193209,0.5366029,0.5366029,0.9208852,0.9208852,33,2272.7272727,1
5093,apartment,Villa General Mitre,-34.611968,-58.468938,0.38304351,1.08262,1.949287356,1.167186121,1.037903455,0.2449748,0.187193,0.2796307,0.2737175,1.4368557,1.4368557,39,2212.8205128,2
5094,apartment,Nuñez,-34.55315,-58.46899,0.55506678,1.33846,0.6663826399,1.281345338,0.4652613806,0.1964601,0.1743668,0.5378179,0.5326056,0.344279,0.344279,43,3093.0232558,2
5095,house,Villa Lugano,-34.692492,-58.469002,0.9538647,5.57916,5.516020375,0.9158758906,0.9712198031,0.2187861,0.1834825,0.4390435,0.4390435,4.3345095,4.3345095,163,1134.9693252,3
5096,apartment,Nuñez,-34.553151,-58.469011,0.55690652,1.33807,0.6680877643,1.282714326,0.4671434959,0.1950414,0.1730181,0.5369159,0.5317197,0.3462059,0.3462059,48,2604.1666667,2
5097,apartment,Nuñez,-34.537046,-58.469064,1.68000579,3.1228,2.158651294,1.202874422,1.925143457,0.1891252,0.2717542,0.5198431,0.5198431,1.7025567,1.7025567,34,2088.2352941,1
5098,apartment,Coghlan,-34.563111,-58.469093,1.22026106,0.28243,1.034585831,0.6948136764,0.7089634585,0.17741,0.2729456,0.6106741,0.6071998,0.3800482,0.3762186,72,2708.3333333,3
5099,apartment,Nuñez,-34.545568,-58.469198,0.84144867,2.17553,1.283669068,0.8814248998,1.036211239,0.1554893,0.4178843,0.218313,0.218313,0.8734714,0.8734714,63,2190.4761905,2
5100,house,Villa Urquiza,-34.583244,-58.469313,1.27504916,0.48972,0.2978293184,0.4966301143,1.325504574,0.2982631,0.2869984,0.539506,0.539506,0.9166622,0.9166622,140,1228.5714286,4
5101,apartment,Colegiales,-34.591715,-58.469353,1.5332632,0.50737,0.8957452378,0.3772317476,1.340253461,0.4722326,0.1570939,0.4835666,0.4805674,1.4283974,1.4283974,227,1189.4273128,4
5102,house,Flores,-34.638081,-58.469367,0.74116496,1.53884,0.8417242264,0.9390861467,0.9085007857,0.2846331,0.25578,0.8472755,0.8472755,3.4373215,3.4373215,400,950,5
5103,apartment,Nuñez,-34.552381,-58.469386,0.56629927,1.4188,0.7376801951,1.244703945,0.5209010442,0.1222585,0.1269632,0.4460104,0.4406539,0.3824384,0.3824384,54,1722.2222222,2
5104,apartment,Nuñez,-34.547417,-58.469442,0.71318862,1.96859,1.121201384,0.9508739101,0.8715371502,0.158957,0.2739603,0.089234,0.089234,0.716054,0.716054,64,2640.625,2
5105,apartment,Flores,-34.63108,-58.469474,1.02729999,0.7692,0.0648123428,1.389284745,0.2487371698,0.2982595,0.1548907,0.5993455,0.5955915,3.1532436,3.1532436,62,1774.1935484,2
5106,PH,Villa Urquiza,-34.583083,-58.469566,1.24842144,0.49963,0.3256372856,0.5069323145,1.353467065,0.2986648,0.2869768,0.5648322,0.5648322,0.8920103,0.8920103,86,1848.8372093,3
5107,PH,Villa Lugano,-34.69325,-58.469646,1.03768155,5.6755,5.607169942,0.8987134865,1.073916927,0.268368,0.2770248,0.4386594,0.4039343,4.4373958,4.4373958,56,1785.7142857,2
5108,apartment,Nuñez,-34.555283,-58.469647,0.72400027,1.09514,0.6674101242,1.271176211,0.5440985411,0.2454088,0.1197287,0.7306686,0.7268,0.4856682,0.4856682,30,3466.6666667,1
5109,apartment,Nuñez,-34.555218,-58.46966,0.72064111,1.10218,0.6690691477,1.277008496,0.5431280833,0.2514091,0.1127733,0.7234092,0.7195321,0.4826614,0.4826614,64,2906.25,2
5110,apartment,Nuñez,-34.555218,-58.46966,0.72064111,1.10218,0.6690691477,1.277008496,0.5431280833,0.2514091,0.1127733,0.7234092,0.7195321,0.4826614,0.4826614,35,3000,1
5111,apartment,Nuñez,-34.555218,-58.46966,0.72064111,1.10218,0.6690691477,1.277008496,0.5431280833,0.2514091,0.1127733,0.7234092,0.7195321,0.4826614,0.4826614,33,2545.4545455,1
5112,apartment,Nuñez,-34.555218,-58.46966,0.72064111,1.10218,0.6690691477,1.277008496,0.5431280833,0.2514091,0.1127733,0.7234092,0.7195321,0.4826614,0.4826614,33,2272.7272727,1
5113,apartment,Nuñez,-34.555218,-58.46966,0.72064111,1.10218,0.6690691477,1.277008496,0.5431280833,0.2514091,0.1127733,0.7234092,0.7195321,0.4826614,0.4826614,35,2200,1
5114,apartment,Nuñez,-34.555218,-58.46966,0.72064111,1.10218,0.6690691477,1.277008496,0.5431280833,0.2514091,0.1127733,0.7234092,0.7195321,0.4826614,0.4826614,33,2424.2424242,1
5115,apartment,Nuñez,-34.549956,-58.469667,0.60223556,1.68521,0.9201493141,1.095428934,0.6762022627,0.0285193,0.2061506,0.2408514,0.2337534,0.5169788,0.5169788,55,2127.2727273,1
5116,apartment,Nuñez,-34.547058,-58.469685,0.75562023,2.0069,1.166703957,0.9596789405,0.9170597303,0.1821179,0.3169072,0.1191285,0.1191285,0.7617369,0.7617369,44,2727.2727273,1
5117,apartment,Flores,-34.627805,-58.469753,1.10835902,0.4053,0.3027371748,1.633939802,0.3632187702,0.1003517,0.1310443,0.5476241,0.5463636,2.8349041,2.8349041,110,1727.2727273,3
5118,house,Nuñez,-34.544788,-58.469773,0.94203784,2.25869,1.385184444,0.9275513881,1.137589901,0.0937641,0.4216962,0.3179896,0.3179896,0.9750481,0.9750481,84,1809.5238095,3
5119,apartment,Saavedra,-34.548821,-58.469779,0.65631412,1.8105,1.018014305,1.04099413,0.7699895864,0.100352,0.2115994,0.1955255,0.195494,0.6106888,0.6106888,76,2697.3684211,4
5120,apartment,Villa Ortuzar,-34.580499,-58.469823,0.9883484,0.77596,0.4133610416,0.7840969104,1.499080971,0.2295642,0.1550159,0.6297473,0.6294173,0.6166225,0.6166225,22,2818.1818182,1
5121,apartment,Nuñez,-34.551264,-58.469882,0.60084557,1.53854,0.8428168807,1.196654616,0.6114990284,0.1112123,0.1424214,0.3183451,0.3125676,0.4594829,0.4594829,55,2145.4545455,2
